title,author,date,link,bbs_content
[新聞] 四技二專統測簡章今起發售 網路可下載,cradredtade,11/15,https://www.ptt.cc/bbs/Education/M.1510743137.A.53B.html,"技專校院入學測驗中心今天表示，107學年四技二專統一入學測驗簡章於11月15日起在超
商門市販售，同時開放網路下載，12月14日至12月26日受理報名。

技專校院入學測驗中心今天發布新聞稿表示，107學年四技二專統一入學測驗簡章於今年
11月15日至12月26日在全家、萊爾富、OK便利超商等全台門市販售，考生可選擇至門市購
買簡章或到測驗中心網站下載。

測驗中心表示，107學年四技二專統測考試時間為明年5月5日至5月6日，報名日期為今年
12月14日至12月26日下午5時止，應屆畢業生可透過就讀學校辦理集體報名，具備報考資
格的非應屆畢業生及未參加學校集體報名的應屆畢業生，可採取個別網路報名。

根據四技二專統一測驗簡章資料，統測各群類考生的報名費不同，透過集體報名的一般考
生報名費約新台幣1050元至1420元不等，中低收入戶考生報名費可減免60%，低收入戶考
生免報名費。

測驗中心提醒，技專校院招生採行考招分離制度，有意參加四技二專日間部升學的考生，
須就「測驗」及「招生」兩項流程分別進行報名，考生在報名統測前，務必查閱四技二專
各招生入學管道的簡章，瞭解各校系採計統測成績的群(類)別、成績計算方式和比重等規
定。

--
--"
[新聞] 新北26小校低於50人須轉型 教局：原則上,cradredtade,11/14,https://www.ptt.cc/bbs/Education/M.1510653491.A.03E.html,"新北市今天通過辦法，有26所全校人數不足50人小學，這些學校須提轉型發展計畫，否則
4年後恐面臨併、廢校；目前這些學校已採非學科混齡教學，部分學校開始試辦學科混齡
。不過新北教育局表示，原則上新北不併廢。

今年1月教育部「公立國民小學及國民中學合併或停辦準則」施行，新北依照該準則訂定
辦法，今早市政會議通過「新北市立國民小學及國民中學合併或停辦辦法」。
該辦法規定，新北市全校人數不足50人學校，應訂定轉型發展計畫，否則4年到期，將進
行合併或停辦評估，恐廢、併校。

新北市教育局長林奕華表示，目前有26校學校學生少於50人，可以做實驗教育，舉例有學
校辦成森林小學，順利扭轉招生，甚至吸引跨區就讀。學校提出轉型計畫，教育部也會從
資源和經費協助。

林奕華說，去年105學年，26校都開始實施非學科混齡教學，例如體育、音樂和藝文等課
程；106學年更有11所小學試辦學科混齡，採低、中、高年級混齡。

不過4年後，學生數仍不足50人是否就一定併、廢校？林奕華說，人數不是唯一考量，屆
時會有團隊評估，也須考量學校在社區的文化依賴、與鄰近學校距離等，須經公聽會和教
審會通過，才可能廢併校。教育局副局長黃靜怡則說，新北不減資源，原則上「新北只要
有學生，就不會廢併校」。

--
--"
[新聞] 技專考招爭議新制延一年上路 特殊選才管,cradredtade,11/08,https://www.ptt.cc/bbs/Education/M.1510116784.A.074.html,"技專校院招生策進總會日前宣布，明年起逐步實施技職考招新制，但外界質疑宣布時間太
晚，且新制弱化專業科目在技職考招的重要性，不利技職發展。昨招策總會為此與教育部
長潘文忠研商，拍板各科目權重等爭議新制，延後一年、108學年再上路。
至於技職繁星不得報名甄選分發，留待下周討論。

科目權重新制 遭質疑恐弱化專業科目

招策總會日前公布四技二專招生變革，107學年起，日間部聯合登記分發將由各校系依特
色自訂考科權重，技職繁星錄取生無論放棄與否，一律不得報名甄選入學，此舉引發全教
總質疑，認為實施彈性權重可能造成部分校系將國英數加權為2倍、專業科目維持加權2倍
，弱化專業科目在技職考招的重要性，不利技職發展。

教育部、招策總會緊急調整到108學年實施

據了解，潘文忠昨在會中希望招策總會能夠對外界說明疑慮所在，也討論到關於爭議的各
科目權重、科技繁星不得報名甄選分發等；潘文忠認為時程公告太晚，外界也有諸多疑慮
，也認為會造成學生壓力。

招策總會執行長陳昭榮表示，經討論，昨決議107學年共同科目權重仍維持1、專業科目還
是2，108學年再由各校系依特色自訂考科權重；明年先上路的技職繁星四輪分發及技職特
殊選才管道，原本特殊選才管道分為實驗教育組、特殊專長組，也決定仿造一般大學模式
合為一組。

全教總昨回應肯定教育部作法，但也認為教育部雖決議延緩實施，但基層師生對於科技繁
星等變革事項疑慮未解、爭議尚未釐清，教育部仍須針對技專考招方案積極傾聽基層師生
需求、了解職校端實務運作。

--
--"
[新聞] 希望入學計畫助弱勢 台大擬邀社福推薦,cradredtade,11/26,https://www.ptt.cc/bbs/Education/M.1511684639.A.A3A.html,"為了讓弱勢生有機會進台灣大學，台大推動希望入學計畫，不用筆試或面試，只採計書面
審查，除了由高中推薦外，未來還打算邀請具社會公信力的社福團體推薦。

為幫助弱勢生有機會錄取台大，台大於104學年新增希望入學管道，招收經濟弱勢、特殊
境遇家庭、新住民子女等學生，由各高中推薦，不筆試、不看學測成績，採書面審查，首
年提供10個名額，107學年已增加至35個名額。

台大副教務長張耀文告訴中央社記者，針對希望入學計畫錄取生，學校除了提供學費、餐
費等經濟補助，讓學生沒有後顧之憂，同時還安排專門導師和學業輔導，讓學生在求學期
間都能獲得妥善照顧，台大也規劃逐年增加名額，希望未來5年內能達到每年招收50至60
名。

考量面試或口試可能對弱勢學生造成經濟和時間上的成本負擔，張耀文指出，希望入學僅
採取書面資料審查，並由高中端推薦適合的學生，畢竟高中老師和學生相處時間長，比起
教授面試5分鐘、10分鐘，學校更能掌握適合此管道的學生。

張耀文坦言，有些高中為了升學率好看，會推薦不適合的人選，這樣反而讓台大的印象打
折扣，也影響學校公信力；未來台大也考慮邀如世界展望會、家扶基金會等具社會公信力
的社福團體推薦適合的學生，也會透過更多管道主動尋找，希望能找到真正具潛力又需要
幫助的弱勢生。

--
--"
[新聞] 為了60萬「年資補償金」 後年恐爆老師退,cradredtade,11/22,https://www.ptt.cc/bbs/Education/M.1511348362.A.CD0.html,"日前立委陳學聖針對行政院長賴清德質詢時指出「年金新制明年7月1日上路，但老師退休
都在2月1日或8月1日，有沒有辦法對時間差作彌補？」，恐怕會有老師為了最高約60萬的
年資補償金搶在108年2月1日退休，影響學生受教權，教育部透過退撫條例施行細則中教
師於108年6月30日前申請自願退休，經服務學校證明不影響教學的老師可以視為特殊原因
退休。

今年6月通過的「公立學校教職員退休資遣撫卹條例」中為配合公務人員退撫新制施行日
期把施行時間訂為7月1日，但因為老師僅能在2月1日或8月1日退休，一旦在108年8月1日
退休，有舊制年資的教師恐怕無法領取最高約60萬的年資補償金，此舉恐怕會讓老師搶在
2月1日退休，影響學生受教權益。

教育部人事處給與福利科科長呂易芝表示，目前規定老師要在學期中退休得要有包括「家
庭變故」、「重大急症」等特殊原因才能申請，但退撫條例訂在明年7月1日，而其中的年
資補償金落日條款有1年的期限，因此有教師團體及縣市政府反映恐怕會影響教學現場，
因此以不影響教學為原則教師可以依施行細則以特殊原因在108年6月30日退休。

呂易芝也說，目前退撫條例施行細則草案仍在預告、蒐集意見中，預計在12月找各縣市政
府及相關團體討論，後續還要提報教育部法規會、部務會報後才會公告實施。

--
--"
[新聞] 108年繁星部分免學測 台大憂學生素質,cradredtade,11/19,https://www.ptt.cc/bbs/Education/M.1511098128.A.874.html,"媒體今天報導，後年起部分校系不必考學測，就可申請入學。台大提出質疑，若不採計學
測或僅採計1科，都可能影響學生素質下降；招聯會表示，免學測主要針對術科校系。

聯合晚報今天報導，大學考招將有新制，後年起，部分校系不必考學測，就可申請入學，
108學年起，音樂、美術與體育等術科校系如果不參採學測成績，考生可以不用參加學測
，憑術科成績就可參加繁星或個人申請；非術科校系第一關篩選科目減為1至4科，可望降
低應試壓力。

大學招生委員會聯合會執行秘書戴念華今天告訴中央社記者，招聯會常委會於8月決議，
108學年起學測從必考改為選考，若考生所報校系未使用學測考科，考生無需參加學測，
即可報考相關招生管道，因此招聯會近期修正繁星推薦、個人申請等招生管道的相關規定
。

戴念華指出，考生無需參加學測就可參加招生的先決條件是報名的該校系「未」使用學測
考科成績，主要是針對音樂、體育等術科校系，一般校系仍依規定，至少設1個學測科目
為篩選或檢定。

台灣大學副教務長張耀文指出，招聯會決議文上並未提及只有術科校系才不必考學測，如
果可以不採計學測科目，後段學校為了搶學生，可能就會這樣辦理，這樣一來將影響學生
素質下降，連帶降低國家的競爭力，就算篩選有採計學測，但如果只採計1科，學生素質
同樣令人擔心。

--
--"
[新聞] 高中時盲目升學？調查指出4成大學生不想,cradredtade,11/27,https://www.ptt.cc/bbs/Education/M.1511790817.A.405.html,"教育部近來鼓勵學生適性發展，鼓勵學生勿盲目升學。但台大教授葉丙成今天在臉書貼出
一份調查報告，以「只在乎孩子進大學，卻造就這駭人數字！」為題指出，12000名大學
生中，竟有超過4成的人表示若再選一次，不會再選原科系，數字非常駭人。貼文一出湧
入不少網友留言，還有高中教師表示，依據第一線教學經驗，實際上應該高於4成。

葉丙成凌晨於臉書發文，引述他的學生、 啟夢教育諮詢創辦人許匡毅分享的青輔會調查
報告，表示看到一個非常駭人的數字。調查對象為12000名大學生，當中有超過4成的人表
示，如果再選一次，不會再選原來的科系，主因是性向興趣不合。他指出，當師長的，有
沒有想到，居然全台灣有超過4成的大學生，都不願意再選自己讀的科系？這是多麽驚人
的數字！

葉丙成引述調查結果表示，台灣的制度，爸媽只在乎孩子有沒有進大學、大學只在乎有沒
有搶到學生。完全不在意學生的生涯探索。也因為這樣的台灣的結構，才會不斷地造成無
動力世代。超過4成的人不會再選自己的科系，證明這結構真的有問題。

他先前曾發表「無動力世代」一文，講述大學生上課或趴或睡、或翹課，被以「無動力世
代」名之。許多師長批評大學生只想混日子、混畢業，認為台灣年輕人不夠積極努力。但
台灣社會不斷地製造出「無動力世代」，關鍵的結構性成因正是目前的大學考招制度。

貼文一出，引起不少網友共鳴，紛紛在底下留言，有人指出，目前高中仍使用簡易的性向
測驗來協助分組，完全沒有教導學生探索大學科系的內容及差異。導致高中生搞不清楚資
工及資管、經濟及財管系；也有第一線高中老師表示，4成還低估了， 許多學生仍有分數
衝高，照往年大學排名填志願的心態。

但也有網友指出，青輔會已經廢掉五年，這份資料應該有些時間了。不知道其他國家有沒
有類似數據可以參考比較；也有人認為4成乍聽之下很高，但如何統計出來令人費解。不
過仍應重視這個嚴重的教育問題。

根據調查內容顯示，4成不願再選原科系的學生中，有42%認為因性向興趣不符、30％認為
畢業後出不如預期、18%認為課程與理想有差距、3%認為課業無法應付、1.6％認為教學方
式不適應，4.5％表示有其他原因。

--
--"
[新聞] 中小學上課改朝9晚3？家長批：變相幫補,cradredtade,11/27,https://www.ptt.cc/bbs/Education/M.1511790987.A.F0D.html,"台灣學生很過勞，早上七點多到校，直到下午五六點才放學，之後還要接著上輔導課或補
習班。有民眾認為這樣的課表讓學生睡眠不足，提議將上課時間延後到早上9點、下午3點
就放學。對此網友反應兩極，該提案已超過連署門檻，等待主管機關回應。

有民眾在國發會的「公共政策網路平台」提案，台灣是世界上上課時間最長的國家，一共
為10小時，上課加上補習讓學生一天只能睡5到7小時，導致無法專心學習、影響發育。他
建議中小學上課時間改為9點到15點，已有超過5000人附議成案，等待主管機關回應。

在平台討論區目前是贊成略多於反對，贊同的網友指出：「教育應該重質不重量」、「強
迫學生留校，對沒意願的人也是無意義，不如早點放學做想做的事」，有人補充3點過後
政府應補助開設選修、社團和其他推廣課程，讓學生不浪費時間地做多元適性發展，才不
會讓補習班趁虛而入，違背修改規定的初衷。

仍有部分網友表示反對或存疑，有人認為教改得從制度做起，光是改上課時間沒用。還有
家長抱怨如果太早放學小孩會亂跑，不知要把他們放在哪，家長說現在許多家庭都是雙薪
父母，學校那麼早下課，小孩只能送補習班、才藝班，「難道學校在幫補習班招生嗎？」

痛斥此舉是增加家長金錢上和作息上的壓力。另外有人指出當過學生的都知道，延後上課
時間只會讓人更肆無忌憚地晚睡，加上現在電腦跟手機這麼發達，一樣無法補充睡眠。

--
--"
[新聞] 五都加碼補助私幼收費 教團猛轟：變相政,cradredtade,11/28,https://www.ptt.cc/bbs/Education/M.1511878394.A.83F.html,"除了新北市之外，台北市、桃園市、台中市、台南市及高雄市5都研擬從明年起對私立幼
兒園收費加碼補助，最小可向下延伸至2歲，最多每年補助3萬元。多個幼教團體今天聯合
召開記者會表達反對意見，痛批加碼補助完全是明年縣市長選舉之前的變相政策買票，「
是個本末倒置的政策」，完全與擴大幼兒教保公共化計畫背道而馳。

全國教師工會總聯合會、全國教保產業工會、靖娟兒童安全文教基金會及中華民國幼兒教
育改革研究會今天召開記者會。全教總表示，此階段的國家幼教政策為幼教公共化，需在
4年增加1000班以上的公共化幼兒園的設置，而各縣市政府卻要編列大筆預算補助私立幼
兒園，實在令人匪夷所思。

全教總幼委會主委張馨仁說明，新北市是針對弱勢幼兒提供就學補助、增班與增公幼最多
的縣市，但其他5都各別針對2、3、4歲讀私幼學童，加碼補助1萬、2.7萬、3萬不等，高
雄市已宣布增班計畫全為非營利幼兒園，沒有增設公幼，更完全忽略家長的需求。

教團表示，以桃園為例，補助4歲幼兒就讀私幼將可優惠近4萬人，這代表的是公共化幼兒
園數量明顯不足，導致家長須以私立幼兒園為選擇，而政策不以增設公共化幼兒園為主，
反而以補助私幼為優先，實為與中央政策相互矛盾。

另以台南為例，先前的新聞提到政府提高補助之際，就有近50家私幼欲做學費調漲的申請
，發放經費補助學費給私立幼兒園，這樣的補助政策只會進入業者的荷包，只會讓私幼的
學費更居高不下，根本就不會反應在提升教保工作的薪資條件與專業能力上。

全教總指出，長期以來，幼教經費本是所有教育支出費用中最少的部分，經費有限應做長
程的使用規劃，一時的幼教補助政策除了與國家幼教公共化的政策相違背外，也佔用一定
比例原先可增設公共化幼兒園的經費，長久觀察，並無法提升公共化幼兒園的數量，更無
法改善少子化的現象，淪為炒短線的補助政策，此一短線發錢的政策在2018年選舉之際，
更為地方政府所仿效，這是十分嚴重的問題。

--
--"
[新聞] 屏科獸醫明年不聯登 教部：高中生不應搶,cradredtade,11/28,https://www.ptt.cc/bbs/Education/M.1511877281.A.F0F.html,"屏科大獸醫系傳出明年的招生管道將不用聯合登記分發，因而有高中生家長反映沒有緩衝
期，教育部技職司長楊玉惠表示，原本高中生就可以透過申請入學聯合招生進入技職校院
，而其餘的管道應留給技職生，才會要求屏東科技大學獸醫系應改善。

全國僅有台灣大學、中興大學、嘉義大學及屏科大有設置獸醫系，但多年來卻傳出許多非
應屆高中生透過統測以聯合登記分發的方式錄取屏科大獸醫系，影響高職畜牧科學生權益
甚劇。教育部技職司因而要求屏科大獸醫系應改善，卻傳出屏科大獸醫系今年在聯合登記
分發的員額將為0。

「教育部也接到很多高職生家長的反映」，楊玉惠說明，屏科大獸醫系原本就分別針對高
中生及高職生各開設一班，教育部僅要求比率不能失衡，因為如果讓高中生可以透過技專
聯合登記分發錄取獸醫系擠壓到高職生的員額，「高職畜牧科學生可能就沒有機會了」。
而國立科大的社會責任之一就是讓高職生來進修，才會要求屏科大獸醫系應改善。

明年的簡章預計在12月上旬公布，技專校院招生委員會聯合會執行長段裘慶則說，目前技
專校院的入學方式中，應屆高中生可以透過四技日間部申請入學聯合招生進入技職體系學
校，尊重考生及學校的選擇。

--
--"
[新聞] 教育部擬調降藝能科授課時數 地方有怨聲,cradredtade,12/04,https://www.ptt.cc/bbs/Education/M.1512363002.A.986.html,"高中職藝能科教師爭取多年的「科科等值」終獲回應。教育部國教署表示，國立高中的藝
術、生活、綜合活動、健康與體育、全民國防教育及選修課程等領域專任教師的每周基本
教學節數 ，將研議由現行18節調降為16節，與數學、社會、自然領域相同，最快107學年
度上路。一名地方政府官員私下透露，少子化下，國家不可能增聘正式教師員額，在這情
況下，調降藝能科教師授課時數，變相來說，就是幫藝能科老師「加薪」，增加鐘點費，
而鐘點費又要由各縣市政府負擔，「這有符合公平正義嗎？」

目前高中職藝能科老師基本授課時數是18節，比數學、社會、自然領域16節和國文14節還
多。本報日前獨家報導，多位高中藝術科教師發起網路連署，表示因負擔太重，大大影響
參與108新課綱多元選修課程意願，建議全國高中職及國中各科領域基本授課節數應一致
，終結中學校園內的科目「歧視」。

國教署研議修法調降國立高中職藝能科節數，至於各縣市高中是否跟進，則屬地方政府權
責。對此，台北市教育局表示，會配合中央辦理。新北市教育局則建議中央應考量各地區
財源予以補助，鼓勵各都跟進中央修法，以維護教師權益及全國一致性。

全教總理事長張旭政表示，大多數高中屬於國立或財務狀況較佳的六都，縣立高中數量不
多，科科等值產生的鐘點費應不致於形成財政壓力。

張旭政指出，每個負責任的老師都肩負個別輔導與教學目標的達成，備課頻率或壓力是很
難量化或比較的，當然也很難說科科等值會不公平正義。反而是108新課綱適性揚才的目
標與未來學習歷程的重視，如果認為藝能科壓力不大，是明顯輕忽藝能科的教學。

張旭政表示，科科等值是全教總努力了很多年的議題。主因是過去認為考科比較辛苦，藝
能科比較輕鬆，所以節數標準不一。這種假設當然禁不起檢驗，每一科同等重要，也同樣
要花很多心力備課，當然要有一致的節數標準。教育部願意將標準改為一致，值得肯定。

--
--"
[新聞] 鼓勵提前就業 五專「展翅高飛」明年擴大,cradredtade,12/05,https://www.ptt.cc/bbs/Education/M.1512448945.A.0C7.html,"很多學生寧願讀高職、升科大，也不願讀五專、提前就業，導致國內專科只剩13校，不敷
業界需求，教育部今年推出「展翅高飛」計畫，8月起有103家企業支助10所五專、400位
學生，除每月可獲業者6千元助學金、畢業保證就業，學雜費也全免。
教育部昨表示，該計畫107學年將擴大至設有五專部的大學院校，共53校參加，預計可有6
千名學生受惠。

展翅高飛計畫是鼓勵學生提前就業的政策，目前公私立五專前三年比照高職，一律免學費
；專四、專五生參加計畫，在企業支持下，補助學雜費全免，外加兩年助學金，估計5年
最多可省下約40萬元。若畢業後月薪2萬5千元，兩年所得60萬元，等於22歲就賺到人生第
一桶金。

但立法院教育及文化委員會昨審查教育部預算，民進黨立委張廖萬堅說，「展翅高飛計畫
」要求企業需提供在校生每月6千元生活助學金及畢業後正式職缺，使企業在未了解學生
工作情況前就需提供獎學金及職缺，可能讓企業卻步。

教育部技職司長楊玉惠說，106學年有10校提出申請，103家廠商參與，400名學生受惠，
主要是護理類科的五專生，廠商參與意願也很高；明年還會擴大辦理，除了原本的純五專
外，還會擴大至設有五專部的大專校院，將有更多學生受惠。

--
--"
[大學] 實驗教育比例放寬 教團看法兩極,cradredtade,12/07,https://www.ptt.cc/bbs/Education/M.1512637820.A.C98.html,"立法院教育及文化委員會今天審議實驗教育法修正案，對於放寬實驗教育比例，教育團體
看法兩極。

立法院教委會今天排定審查實驗教育法修正案，擬讓各縣市申請校數從現行10%，提高至
1/3。

全國教師工會總聯合會（全教總）日前在台北召開記者會，擔心目前實施的實驗教育整體
成效並沒有做評估，也沒有明確的數據，貿然大量開放不受主要教育法令規範的實驗學校
，恐怕會造成國民教育的大災難。

全教總認為，實驗教育學校可能大幅減少正式教師的聘用。並擔心學校收取高昂學費，用
各式門檻篩選學生，造成教育階級化和反平等等憂慮。

台灣實驗教育聯盟昨天晚間也發出新聞稿，認為討論實驗教育的比例高低「誠屬失焦」。
學校如果願秉持全人發展的多元教育理念，推動實驗教育，教育主管機關應全力支持，不
需要限制總校數比例。

對於教育團體的憂心，教育部國民及學前教育署組長武曉霞受訪表示，目前縣市公立學校
辦理學校型態實驗教育的比例如果超過5%。必須逐案審核，教育部將對教育理念、招生門
檻等嚴謹審查，並制訂後續評鑑與輔導機制，確保實驗教育的成效。

--
--"
[新聞] 配合108新課綱上路 教部前導試行校增至14,cradredtade,10/03,https://www.ptt.cc/bbs/Education/M.1507025352.A.028.html,"為完整銜接12年國教課綱至教學現場，教育部委請台師大教授陳佩英及鄭慶民，分別從
105及106年度起成立普高前導學校及技綜高前導學校推動小組，選出74所公私立各類型學
校試辦。然配合新課綱延後至108學年上路，教育部今年度起將前導學校數逐步擴增1倍至
148校，普高從45校增至90校；技綜高從29校擴增至58校。

教育部表示，配合未來考招新制，前導學校試行方向將加強培養核心素養能力，期間也讓
各校互相觀摩，未來將把各前導學校經驗推廣至非前導學校之高中，藉由規劃區域聯盟及
辦理分享座談會，讓非前導學校也能適應新課綱，作為未來教學上的參考。試行新課綱均
依據新課綱理念及精神，進行課程轉化及建構，推動小組也持續辦理培力研習，並前往各
校給予諮詢輔導。

普高前導學校將規劃5區（北一、二、三、中、南）9組（宜花組、新北基組、北島組、桃
竹苗組、中彰投組、雲嘉組、臺南組、高雄組、雙東組）；技綜高前導學校則包含完全免
試學校，並依照地區分為20區域聯盟。

為協助前導學校試行新課綱，推動小組今年在研習中規劃多元主題，如普高前導學校培力
研習有「情境領導」、「課程領導技巧與核心小組運作」、「系統思考」、「閱讀理解」
、「學習評量與課程評鑑」、「校訂必修擬定與課程設計」、「多元選修與選課輔導」及
「學校願景與校本素養指標訂定」等。

技綜高前導學校培力研習則有「學校願景之建構」、「學生圖像之形成」、「課發核心小
組之建構和運作」、「校本核心能力與科教育目標之研擬」、「多元選修課程之設計」、
「彈性學習時間之規劃」、「學校課程地圖之發展」、「教師專業學習社群之運作」等主
題。

教育部表示，前導學校藉由與專家學者共同探討各項主題，逐步構築高級中等學校從上(
校長)至下(教師)，同心協力推動新課綱的完整模型，希望能讓新課綱完整銜接至教學現
場，並且依照各類型學校做出合適調整。

--
--"
[新聞] 課審大會今確認 普通高中文白比例定案,cradredtade,10/15,https://www.ptt.cc/bbs/Education/M.1508059446.A.DFD.html,"教育部9月23日召開課審大會，決議普通高中國文科文言比例35%到45%。國教署長邱乾國
表示，今天開會已確認9月23日會議記錄，維持普高文白比例。

教育部於9月23日召開課程審議會大會，經過兩輪投票，決議普通高中國文科文言比例為
35%到45%。教育部今天再度召開課程審議會大會，確認9月23日會議記錄，並繼續進行議
程。

教育部國民及學前教育署長邱乾國中午受訪時表示，今天上午會議先確認9月23日會議記
錄，當時在場共有38位委員，經過表決後，27位委員同意，3位委員不同意，8位委員未表
示意見，最後完成確認9月23日的會議記錄，維持普通高中文白比例。

邱乾國指出，會中有委員提案邀請對議事規範熟悉的人員列席提供諮詢，以提議事效能，
在場委員無異議通過此提案，因此未來議事諮詢人員將會常態化，並授權由秘書小組邀請
。

對於各界關注的普通高中推薦選文，邱乾國表示，先前普通高中的國文領綱已完成文白比
例表決，並確認推薦選文原則，因此研修小組也根據選文原則提出15篇選文，若委員對部
分推薦選文有意見，研修小組還有備選名單，預計下午的議程將討論普高推薦選文。

邱乾國表示，上午會議也討論技術型高中和綜合高中的文白比例，草案原規劃都是45%至
55%，會中有委員建議下修，也有委員建議設定文言文上限30%，預計下午處理和表決。

他說，技術高中（高職）分組建議技高推薦選文應和技職議題連結，如天工開物、齊民要
術等，以符合學生學習需求，在場委員無異議通過，預計之後請研修小組提推薦選文名單
。

--
--"
Fw: [新聞] 課表事件挨批階級複製 醫師：難道叫小孩,amidha,10/06,https://www.ptt.cc/bbs/Education/M.1507293312.A.8A9.html,"作者: amidha (東岐明) 看板: Gossiping
標題: Re: [新聞] 課表事件挨批階級複製 醫師：難道叫小孩
時間: Fri Jul  7 16:08:58 2017
小孩童年是很寶貴，但用大人視野塞給他學習的東西，不見得就能真正幫助他！
一般大人視野中的許多才藝，用古中國的話講，是「術」而不是「道」。
直白來講，那些才藝只是「魚」，而不是可以自己捕魚的「釣竿」。

小孩要有體育修習，但不能太過！不然可能造成骨骼提早老化而長不高！
換言之，小孩要玩體育但不能操體能，過度操壯長出成人健美肌體，就容易發育不高！
在孩子完全發育完成以前，體育訓練不能效法成人，尤其是重量訓練。

小孩成長要學的，最重要是學會控制自己的身心，以及體會他人感受。
體育是控制身體的部份，游泳也是，會游泳可以不致落水就會溺水。
禪修是控制心靈的部份，從小學會止觀制心方法，可以面對境界而控制自己。
而控制身心的良好基礎，是遵守戒律的道德生活。具備戒德才能良好發展身心。
所以孩子自小就要知道及遵守基本道德規範，才能容易善自控制身心。

體會他人感受，貧苦小孩容易在生活中學會；但富貴小孩很難，因為缺乏逆境！
所以以前美國富貴家庭會送小孩到教會學校或軍事學校，不是為了要接受貴族教育，
而是為了要接受艱苦磨鍊。在這些嚴格管教的學校，洗冷水澡，過紀律的團體生活，
還有被學長訓斥管教。這些本來在家中養尊處優的小孩，到了這些學校，在團體紀律
與同儕壓力下，也只能乖乖體驗生活逆境，學會一般社會相處上做人做事的道理。
富貴孩子通常唯有學會低頭服從的痛苦，長大以後才會體恤他人。

至於知識學習，固然重要，但也要看孩子本身的天賦素質，強求反而不好。
最重要是，養成孩子的閱讀習慣，因為閱讀書籍難易是有漸進過程。
如果小時沒有先讀簡易書籍，長大就要閱讀更難書籍，是會發生排斥問題的。

如果孩子天賦足夠聰明，可以而且喜愛大量閱讀。

培養孩子的遠見能力，閱讀歷史是最重要的。
因為人類文明的所有活動都在歷史長流中發生，有了歷史背景知識，
孩子學習的所有知識，才能凝聚為整體系統，不然就會是各自零碎散佈的話渣。

培養孩子的創造能力，學習哲學史是最重要的。
因為人類文明的所有突破開創，都是以新的哲學思想為基礎。
孩子知道了以往舊有的思想限制與變化過程，才能容易具有開創未來的想法。

培養孩子的數理能力，學習數學史與科學史是最重要的。
一般的數理學習，只是遵循前人方法的技術操作，卻不知道前人方法如何發展而來。
只有讀過數學史與科學史，才會了解到一切數理方法在發展上的來龍去脈。
數理方法是枯燥的，但數理發展史是澎渤鮮活而充滿知識熱情的。
這樣學習到的數理知識，才是具有生命熱情而可以活用發展的。

至於孩子的領導能力，是沒辦法只經由大人教導的，還必須在與同儕生活中學習。
所以孩子的同儕環境非常重要，甚至會比孩子的教導老師還要重要。
這就是為什麼歐美許多富貴家庭要將青少年送往寄宿學校就讀，而不讓他住在家中，
就是為了要他在適應同儕的生活環境下成長，而不要在親族叮嚀與奴僕照顧下成長。

--

　東海岐居　淑世明道　狂知狷行　浪遊混跡
　潛心覺靈　顛思覆想　因成緣熟　了塵離幻

--
『那些後來發育長高的人，童年小孩時往往都是瘦長身材，才有機會繼續長高。』
嗯！上面這句講錯，所以前面刪了！"
[新聞] 龍年效應！高中英聽明寄考試通知 考生不,cradredtade, 9/27,https://www.ptt.cc/bbs/Education/M.1506503443.A.38C.html,"大考中心下午表示，107學年度高中英聽測驗第一次考試10月21日（周六）舉行，共11萬
8364人報名，比去年增5205人，研判可能因今年高三生是龍年子，當年出生率較高，英聽
報名人數因此不減反增。

大考中心提醒考生，今年起英聽測驗不印製發放准考證，應試時須攜帶身分證（或附有照
片足資證明身分之健保卡、駕照、居留證、護照等）正本查驗身分，若入場應試時未攜帶
身分證件，且至當節考試結束鈴聲響畢未送達指定地點，則屬違反試場規則，將扣減英聽
成績１題分。

不過，大考中心說，明天會寄「考試通知」，上面有姓名、身分證號、考區及無冷氣試場
等4項資訊，任一項與原報名資料不同而須更正，應於考試通知寄發後3個工作日內，集體
報名者由代辦報名單位傳真「考試通知資料更正表」；個別報名者傳真（02-23661365）
身分證影本、更正項目及聯絡方式至大考中心，傳真完成後並以電話（02-23661416轉608
）確認收件。

大考中心將依傳真內容更正資料，但不再重製、補發，更正後之資料，將於10月13日連同
考試地點一併公告更新於應考資訊查詢系統。考試通知若於寄送後第5日仍未收到，集體
報名者，請洽代辦報名單位；個別報名者，請逕至大考中心網站
查覽列印或電話語音（02- 23643677）查詢。

大考中心強調，考試通知為非必要入場應試文件，未攜帶至考場亦無罰則，惟利於考生查
找試場，仍請於考試當日儘量攜帶考試通知。若於考試前毀損或遺失，可自行至中心網站
查覽或列印。

這次英聽考試分上、下午場次；上午場考試時間為11:00~12:00，下午場為2:00~3:00，考
生須依考試通知上的場次、時間、試場及應試號碼入場應試。

試場分配表及詳細地點將於10月13日公布於大考中心網站並提供網路及電話語音查詢服務
。另提醒考生特別注意，考前不開放試場查看座位，請於試場分配表公布後至大考中心網
站查覽考試地點之位置圖、交通方式及試場平面圖等資訊。

--
--"
